filename,label
-4c-YyO9Fos,zumba
-4c4r9YeS6s,marching
-4cOHrUxr4o,crawling_baby
-4dHxTY4iwo,flying_kite
-4ggQ2PfUOc,golf_putting
-4hw_9qTcSk,country_line_dancing
-4kKgG116hE,cheerleading
-4kN8H3nd-8,spray_painting
-4nflM3cGb8,arm_wrestling
-4pz4u3SAME,roller_skating
-4r6VLqGeK4,tap_dancing
-4rho9cuCfk,playing_bass_guitar
-4uHANzXV6k,playing_trombone
-4viFSz94q8,shaving_legs
-4vmG6FBUD4,skydiving
-4ybF8b7JdA,unboxing
-4z6LUW4SH0,climbing_tree
-51ACZu5ZPI,flying_kite
-51p8XCHUvU,snowmobiling
-534IANO-AM,marching
-54PCruVW7I,welding
-55KBJ-zX7k,arm_wrestling
-55he7NGmDA,tying_tie
-56mkeU3eBs,vault
-57IRjVQhAE,tai_chi
-58gQSNMClg,trimming_trees
-5CCoLex7gI,contact_juggling
-5EWpX5lfRM,cheerleading
-5Ea_Vj8ohs,cheerleading
-5FBGZLKJIk,squat
-5FkRTrnSfE,squat
-5FtgMgevX0,playing_basketball
-5HemBLbCrQ,windsurfing
-5Lb5xpM1ZQ,playing_bass_guitar
-5NN5hdIwTc,archery
-5NxigJHFJg,playing_harp
-5O_xxIpooE,riding_elephant
-5Tu_wiNnmg,playing_bagpipes
-5VuqHbo5nE,feeding_birds
-5WZ2MfBhz8,blowing_out_candles
-5Yp-vToI2E,dancing_ballet
-5ZUMpdBPyw,riding_camel
-5_ouPNg-x0,grooming_horse
-5a-sqTyPqM,mowing_lawn
-5d8Q_ca7bM,milking_cow
-5hjHtrjrBQ,riding_scooter
-5kButbj9OE,walking_the_dog
-5oULXqj45c,shot_put
-5osU3p6ZKw,doing_nails
-5vutCzg7vA,snowmobiling
-5w0UmJ3pkU,bending_back
-5wxo2nzMvM,celebrating
-5x5wVuCVR0,drop_kicking
-5xDkBUtWyk,capoeira
-5xF60mTkeY,ice_skating
-5zeJyQ31rM,using_computer
-60KGw7ow0k,bookbinding
-66ZsWmWWyY,hula_hooping
-67V07adhh8,getting_a_haircut
-68VwvBfeeg,hurdling
-6ABBKUFtOY,eating_watermelon
-6CevYEU9Fw,snowboarding
-6F0zYW3gUQ,washing_feet
-6J2Clqk394,extinguishing_fire
-6JrhxygJEY,changing_wheel
-6OUP7kcEaU,headbanging
-6Q7qX2JKGE,waxing_legs
-6R3wpks5Jg,playing_ukulele
-6TYsANbjik,playing_recorder
-6Uat2UGZ9c,playing_organ
-6VoGglIU3o,canoeing_or_kayaking
-6WxFk6_IUk,waiting_in_line
-6Xq1psvDW0,country_line_dancing
-6_yubx7iSg,air_drumming
-6audZPiHAE,spinning_poi
-6b9q-zQnPk,air_drumming
-6d7xfYKptE,riding_camel
-6dpMzaBUdM,dodgeball
-6ePGACa28k,front_raises
-6fbWHuoX1s,wrapping_present
-6hrJT07lKk,headbanging
-6pdXuaNA88,sled_dog_racing
-6rLmGwSr0w,pushing_car
-6rd6BQQM_g,bandaging
-6tSHjJZYTY,passing_American_football_(in_game)
-6u7lnRGS58,milking_cow
-6uNJNQKvO8,hammer_throw
-6uc4CaBkoQ,ice_climbing
-6usjfP8hys,riding_camel
-6wJNL8d5jA,shaking_head
-6xAzSJcp_A,bookbinding
-6xaLevd_z4,blowing_out_candles
-6y3YkJOxy8,playing_organ
-6y_pEz6SIo,whistling
-6zh0xWFWT4,cooking_chicken
-6zujL8vGGg,stretching_arm
-70nvwi_zNw,faceplanting
-73SX7Svd2g,playing_harp
-78VoDdVZqI,doing_nails
-7BVb-zigbA,feeding_birds
-7CK7Pv9a44,punching_person_(boxing)
-7CUmysoRwA,swimming_butterfly_stroke
-7FNdYasQDM,clay_pottery_making
-7Jqn00FWHA,feeding_fish
-7QDJQU657I,air_drumming
-7QhBZO3t-A,opening_present
-7SwhiYPNkI,playing_guitar
-7__u70jRAg,dancing_macarena
-7a1j_Q6PUk,golf_putting
-7d0JdV6zoU,trapezing
-7e9jqhnf98,shining_shoes
-7eLQfN3Tw4,parasailing
-7hc0sLLWs8,stretching_arm
-7kDQ5Yy1og,presenting_weather_forecast
-7kbO0v4hag,abseiling
-7mSbonr-9k,kitesurfing
-7mzCq3m6mQ,playing_trombone
-7tEDHikdN0,sailing
-7tYdJAoVrc,pumping_fist
-7tpiWcn64g,strumming_guitar
-7v78zoqTrU,opening_present
-7vg39JRcOI,gymnastics_tumbling
-7vps7GPZ6s,snorkeling
-7wGQZhgFJo,trapezing
-7yNDPMfE4Q,eating_cake
-7yP-JTSHj0,riding_elephant
-7zR7AFd8nQ,hula_hooping
-7zwbDtxAog,clean_and_jerk
-8-dVM9pQ2k,doing_nails
-81l40SY090,biking_through_snow
-84ATLkGYf8,skiing_(not_slalom_or_crosscountry)
-84sddwHIZM,tai_chi
-85VudI6VpU,rock_climbing
-86xbR-_1E8,playing_bass_guitar
-887Ct0ZIXU,dunking_basketball
-8CTFoCnaY8,playing_saxophone
-8E267pU6ZY,watering_plants
-8F9QuJdY1w,snorkeling
-8IO3FMqS7w,knitting
-8KaTipBlBY,eating_doughnuts
-8M6XG8uP_o,blowing_out_candles
-8MxLnIeAG0,cheerleading
-8QPIN4bKDA,snowmobiling
-8QuE8e9mRI,dancing_ballet
-8S87U-FVJI,flipping_pancake
-8Smxrww8a0,checking_tires
-8UWMyYmfuM,pushing_wheelchair
-8UxhWDSqfs,stretching_arm
-8_AxtRflmg,dribbling_basketball
-8b73CM3G5E,shooting_basketball
-8dDh2JSy_E,eating_ice_cream
-8fvlRU8aAI,pumping_fist
-8gBYxnmL3g,tai_chi
-8hKdGdvZdg,snowboarding
-8ieGoxXh0A,folding_napkins
-8kap3Yv36A,krumping
-8khhEKByEM,air_drumming
-8m7ow29bUg,playing_controller
-8mrd0zzQ-4,shooting_basketball
-8n8BguY7_Y,water_skiing
-8p7pwxhob8,playing_harmonica
-8qfEe5m5mg,playing_harp
-8yJXNCnRpk,playing_cello
-8zbv5k27mE,tapping_guitar
-9-4fix3fxQ,snowboarding
-94Ia3jqHB4,busking
-94TJu9QnJQ,filling_eyebrows
-96BKD_JX_0,tossing_salad
-98DdKiwFi0,feeding_birds
-997f74Tn8Q,eating_spaghetti
-9A-f5vpUCc,shaving_legs
-9C2gOJcDl8,trimming_or_shaving_beard
-9CQMA1SbbY,tying_bow_tie
-9Ccqyo9bzw,getting_a_tattoo
-9CqeuXdCvM,cooking_sausages
-9DSHbAQ3F4,scuba_diving
-9GOvo_CfRw,blowing_out_candles
-9I-vPAfTGs,throwing_axe
-9L5fpps3-M,walking_the_dog
-9O6yFoHI38,making_jewelry
-9QfMtbGuq0,cleaning_windows
-9S9N0PxO60,carrying_baby
-9TzYZ-7mtA,tobogganing
-9UwQwfuRsc,playing_basketball
-9dPwyABzFQ,parkour
-9jYaiV_-xw,long_jump
-9jeLdtcJpc,snatch_weight_lifting
-9oHBPWsXqg,flipping_pancake
-9qGGkWbsX0,riding_mechanical_bull
-9tLYGZOUM8,hitting_baseball
-9v7X2M3fdc,long_jump
-9vW9OhXx4Y,playing_ukulele
-9w1jNVB9fA,eating_watermelon
-A-5wR2-u5M,flying_kite
-A-GKfXu3I8,tai_chi
-A-VnQIVFLo,tap_dancing
-A-YeDNl78o,windsurfing
-A22NLs1a2I,riding_mechanical_bull
-A5zZ3XxKq8,brushing_teeth
-A6Za22IHBY,pushing_car
-A77GiDlUg0,throwing_axe
-ACVCaxqWYo,front_raises
-ADE5ZeRSco,drop_kicking
-ADPxKGLQYg,riding_elephant
-AFUY-wuzdU,shot_put
-AOP_re6SD0,javelin_throw
-AR-hLSb2Bk,washing_feet
-ARFSfaoKcE,ice_skating
-ATBr1X9HRQ,drinking
-AW4EnNuYNI,long_jump
-AWN6LZzqLI,extinguishing_fire
-AXdgnbvdkU,playing_tennis
-AZAa3cH6V0,snowboarding
-Aaz6rNqzLk,clean_and_jerk
-AetVIjLsmA,ice_climbing
-AexE0IVHwE,shoveling_snow
-AiEBWTeJ9M,carrying_baby
-AjDkWtRFSU,playing_harp
-AlzbNiAsPI,unboxing
-AmEU3mZ4-Y,playing_organ
-ApmVDKi5BU,snowboarding
-Awg3SHiG9g,shearing_sheep
-AwrTtTE7hQ,front_raises
-AwzJYrHCO4,mowing_lawn
-AxU1RV_iFg,contact_juggling
-B14kmeX4EI,picking_fruit
-B18kFeJ3Q8,doing_nails
-B2CPFQLtu0,changing_wheel
-B3ugc7t7aU,country_line_dancing
-B75qufAmw8,sharpening_pencil
-B9gY3HccMk,catching_fish
-B9lBd4S48o,shot_put
-BC4ymSpog4,sanding_floor
-BCoVGruruc,getting_a_haircut
-BDmQLOX3qc,crawling_baby
-BIgUCoMCVE,barbequing
-BLN3nHFjJU,marching
-BO5TqyEvPw,playing_bass_guitar
-BT1xG7BvjM,feeding_fish
-BVDmnhZFH4,shaking_head
-BagREykXFM,shearing_sheep
-BewRPAXatY,tai_chi
-Bk9MdOqzTY,cleaning_windows
-BkcYlaP_gI,tobogganing
-BlHH8Gi9hc,playing_saxophone
-BmuSpcrk3U,skiing_(not_slalom_or_crosscountry)
-BoMDLZ0a-4,scuba_diving
-BoxPG3qk5Q,tai_chi
-BpKyalPqsA,windsurfing
-Bq-GmZ5KnA,tai_chi
-Bt5UPvDp8g,celebrating
-BtQqYdMQU8,golf_driving
-C32EoEW1y4,marching
-C5aPmkmjA4,feeding_birds
-C6gcd8PYY0,playing_basketball
-C6qLnqVu5I,playing_bagpipes
-C8ar9ebUNU,eating_watermelon
-CJCLLWB78o,swinging_legs
-CMo6AJhtZo,bookbinding
-CNY_UACaZk,snowboarding
-CPHycRUJfA,grooming_horse
-CTeMcEZb50,shaking_hands
-CYkjwFKaUk,playing_ukulele
-CaI3htIs6k,pumping_fist
-CbkApe0H-g,milking_cow
-CboZUYHino,headbanging
-Ce6Imxcch8,spray_painting
-Ch536zP_Z8,playing_paintball
-CineIdVOV0,capoeira
-CnlgxPku8Y,doing_nails
-CqH_vm17y0,using_remote_controller_(not_gaming)
-CqVQl5VZtg,yawning
-Cr8jlHQsd0,riding_mechanical_bull
-Cs_A62YTuI,trimming_or_shaving_beard
-CtlRl4JQ3A,snatch_weight_lifting
-CuO1UBQVV4,long_jump
-CvBL3E1Qfs,brushing_teeth
-Cw8Z-5ShUM,mowing_lawn
-D0f4exnx9M,playing_harmonica
-D4IN4tz4k0,clay_pottery_making
-DBjmY3Qs1U,front_raises
-DFXda5ijlA,dunking_basketball
-DG0neXk7sI,motorcycling
-DGGte0Ht5s,pushing_car
-DL09mZHnIo,playing_guitar
-DR4HXvl1fs,getting_a_haircut
-DTR5wQIsUE,drinking
-DXpwD8NKy8,riding_scooter
-Do5IIMfqQM,trapezing
-DpKexdpFCY,skiing_(not_slalom_or_crosscountry)
-DpR1pJJD_I,stretching_arm
-DyoxbCwuB8,playing_accordion
-E15OESp5Pw,getting_a_haircut
-E3EtO4TeKE,sled_dog_racing
-E7dtcZkFzc,roller_skating
-E8Hy-2zIrs,country_line_dancing
-E8jrCQ3fhE,dancing_charleston
-EA4rZuZRhI,getting_a_tattoo
-EACZrr00gw,playing_trombone
-EBIDrH1sVE,riding_elephant
-EDverSK4cE,bending_back
-EKpX0t44pQ,getting_a_tattoo
-EMJAdHvDzA,pumping_fist
-EVeFZmCT4s,weaving_basket
-EbdKNOYLM4,tapping_guitar
-Ef69KcDcxg,riding_mechanical_bull
-EiGTBZm9qo,shuffling_cards
-Ejye3wvUvw,riding_mechanical_bull
-EnWmIji1xc,dribbling_basketball
-EpXU6PfMzY,weaving_basket
-EszwnKmCpY,rock_climbing
-EwzDkRwcDk,pole_vault
-F0Hh-YYbN4,snowboarding
-F3sjyWT0ts,pushing_car
-F7_-pCGbWQ,riding_elephant
-F9CiROL8dg,smoking_hookah
-FCr8vniAnc,trapezing
-FDuGxcm7fI,arm_wrestling
-FEWUYEZnBE,disc_golfing
-FF0COu86Ew,water_skiing
-FLC5xHjN_E,krumping
-FMCSgaNTvw,disc_golfing
-FNoIqT9VJ0,playing_accordion
-FOzZ9GIbrA,cheerleading
-FPbVnei4QI,snatch_weight_lifting
-FRDR1v_Gk0,front_raises
-FS5hMf67ro,arm_wrestling
-FXQRVfBN8k,water_skiing
-FYZWo0YmtE,eating_spaghetti
-FbWAfBA60A,squat
-FblDrr-lCA,trapezing
-FcDTJzptes,squat
-FegJMpQ2DE,dribbling_basketball
-FhoqTprJw4,tapping_guitar
-FjBFRT36pU,kitesurfing
-FoTOgyrttQ,testifying
-Fp5reKg40w,water_skiing
-Fsgg1b70d0,playing_recorder
-FuTl4bj1hg,waxing_back
-Fwy8NwefTk,shot_put
-FzMbTz5t_c,ironing
-G-5CJ0JkKY,presenting_weather_forecast
-G33p_0DXas,playing_saxophone
-G6dw9OxQ2o,long_jump
-GE9OvW56nM,playing_bagpipes
-GFyw4mGNdA,carrying_baby
-GGNhyjmgF8,dining
-GIOGaKl28c,punching_person_(boxing)
-GKxkTG6O2E,presenting_weather_forecast
-GL4Rp-F50k,ice_skating
-GLZZFXAjFI,somersaulting
-GMkZDHx5jg,playing_basketball
-GU00Yxwafc,clay_pottery_making
-GWX9zBdmCw,country_line_dancing
-GY9XH-F_iI,getting_a_haircut
-Ga9-7FNb1U,scuba_diving
-GblDoR2Iqc,snatch_weight_lifting
-GboOIk16rg,rock_climbing
-GcVBfs4zw8,archery
-GffAGuD8Ac,extinguishing_fire
-GgjAKhuuVk,canoeing_or_kayaking
-GnF9V3-nuw,tying_tie
-Gq-e8AkCPo,cheerleading
-Gv_be12QkE,playing_monopoly
-Gz7IW3h8r8,contact_juggling
-H2vQ5BmZ-E,long_jump
-H4V-AcfBnc,punching_bag
-H9lVjKQw2o,feeding_birds
-HA8GREOoSQ,marching
-HAHIE6QeSc,shot_put
-HD4SyJRNrs,pole_vault
-HLcbff_gMk,tossing_salad
-HPnh0sWsDw,headbutting
-HTSu7LEGLI,extinguishing_fire
-HaFSqzE4Nc,smoking_hookah
-Hn5WqDh9hI,archery
-HqPIgwVH1E,skipping_rope
-HttSia1uHE,playing_paintball
-HukMpQbvJ0,capoeira
-HvBJeRSQLA,contact_juggling
-HvEH5HeTBc,capoeira
-Hz9SzH_XyE,shining_shoes
-I4BukpiMY0,front_raises
-I5HHyujZIY,weaving_basket
-I6NNUznWRQ,making_snowman
-I6WN__Vz2A,playing_cello
-I82CJZ9WIk,using_computer
-IAoM441Lvg,climbing_tree
-IB9PfKyaoE,mowing_lawn
-ID_b309SOg,tai_chi
-IDnTYY86eM,zumba
-IENKCQdaVc,singing
-IEPj0qrBC0,welding
-IElB_PdPwc,singing
-INbxORBv5M,motorcycling
-IOJwNb02fA,golf_putting
-IT7W5_Y3Gc,snorkeling
-IUrSyUt8zY,pushing_wheelchair
-IVVNTOnTyQ,playing_trombone
-IVX-ERJDqE,cooking_egg
-IWHOJ4_he8,punching_bag
-IXyroXDcpg,dodgeball
-IZJwfd_FZU,waxing_legs
-InKRIGbKoY,golf_chipping
-IrDRBAYw6M,dancing_charleston
-IrgG_SljXU,long_jump
-J-DV0OBshM,washing_feet
-J61UB-rk8E,biking_through_snow
-J6snxXBSAc,dancing_charleston
-J9DnJy-Vo4,riding_scooter
-JBYnTzE6JI,playing_trombone
-JMGc_ibakI,using_computer
-JNfr9HZc5w,abseiling
-JOq413myGs,tai_chi
-JPtZIsJjaU,clean_and_jerk
-JPvnASE7j8,passing_American_football_(in_game)
-JQvySyrkt4,parkour
-JRT9aCAVsA,cooking_egg
-JRejQ8kMX0,blasting_sand
-JS6qUnKaes,hurling_(sport)
-JU6mYrtOwk,playing_guitar
-JdIM1KZ1zo,making_bed
-Je8oLOZJkE,playing_harp
-JfDhNYe5o8,drop_kicking
-JfMuIHK7Yg,snowkiting
-Ji8q5l4Q0I,flipping_pancake
-JjLXe5cd-s,getting_a_haircut
-JkLDzQPtYI,playing_bass_guitar
-JrM0r9wQ5s,brushing_teeth
-JrthcbKe60,trimming_or_shaving_beard
-Jw-OJAltNU,bending_back
-JxjKXZw4Tc,spinning_poi
-K-ITYxzGvY,sled_dog_racing
-K3W2m46ezw,shoveling_snow
-K5W5EKlIi8,skiing_(not_slalom_or_crosscountry)
-K5rGPJ9RjY,using_computer
-K74JEPrJJQ,milking_cow
-K7Jnr3_Ef8,javelin_throw
-KE4Qn7xb2A,sailing
-KEX7a0kEL4,crawling_baby
-KEcuSsUfxU,zumba
-KFKxzZaojw,canoeing_or_kayaking
-KFRq3tLb2U,waiting_in_line
-KJQB9sHOao,squat
-KR_CwOss6E,playing_bagpipes
-KS4TcXps5o,welding
-KSXdkYRtCw,dunking_basketball
-KSlNTNJDxo,playing_paintball
-KTLBBoGIoY,marching
-KX8ZEdKlX4,petting_animal_(not_cat)
-K_u_WQx1Ao,flipping_pancake
-KfO8zXcAbw,riding_elephant
-KkHyoafXmw,blowing_out_candles
-Kp1ZTCMSsQ,dribbling_basketball
-KpXV80cC8M,dining
-KuhSa1TCGE,feeding_birds
-KwH6n_UxM0,front_raises
-KyTIESscnU,snowkiting
-L-cr_aSSSE,windsurfing
-L-zbu4mTTI,tossing_coin
-L05Cc8huXg,sled_dog_racing
-L1UGukkW4Y,shot_put
-L1ivK0QMSY,zumba
-L2Wp5NdnLk,busking
-L3cTxtL8Tw,playing_drums
-L6XUFw1n6o,filling_eyebrows
-LF1BNdNeQg,punching_bag
-LHHfaxzj7I,riding_camel
-LHOs-lD2_c,shaking_hands
-LLl_b7z-5E,extinguishing_fire
-LMCI_EBJvc,playing_harmonica
-LNfj92BQ9k,contact_juggling
-LPE4yWQKpE,knitting
-LR0gXR8c9c,brushing_teeth
-LSZk-kC-Nk,dancing_ballet
-LU2saCAJY4,marching
-LUJwEnOPCw,front_raises
-LUrZL4YQy8,marching
-LVME0pkaW8,air_drumming
-LblDlF0WZ4,playing_saxophone
-LbmsAhfpmk,wrapping_present
-LenAZs2OFM,biking_through_snow
-LgzJAo3xn8,playing_harmonica
-LhHtsJ3eOM,climbing_tree
-LlOyAxoTI8,squat
-Lmz43iEHa4,skiing_(not_slalom_or_crosscountry)
-LxaYFnEu2U,flipping_pancake
-LzKnvmJ7AQ,spinning_poi
-LzyV1PtJXE,wrapping_present
-M1W0Zj52T8,picking_fruit
-M7RnqVUjNA,pushing_car
-M9djkf2nL4,walking_the_dog
-MAYaJ5cyOE,ice_skating
-MDiOFWkF6U,playing_recorder
-MG-E8R8aE4,shuffling_cards
-MK9dwTvOSk,unboxing
-MMxEvltTLo,playing_guitar
-MN-Zv7zQsU,shearing_sheep
-MQMUIUkw0I,snowboarding
-MSdmmApn2w,cheerleading
-MYJtLnxUqY,milking_cow
-MbMCNrww5E,brushing_teeth
-MfVZopgATw,playing_guitar
-MldnTjJ-zE,grooming_horse
-MoQEuZbzDY,riding_camel
-MoSGGzJA8s,shaking_head
-Mp3fANtF8s,climbing_tree
-MptpziKtXY,busking
-MwANbbKccQ,rock_climbing
-MwPLE_xWz0,feeding_birds
-MxWV6p-Qo8,sanding_floor
-MxfCAUq9Hk,swimming_butterfly_stroke
-MytqRwRwBg,eating_spaghetti
-N3OFaiPi1w,tapping_guitar
-N3ghSARXbs,dunking_basketball
-N4NGMyhAn0,crawling_baby
-N5H51xoigA,crawling_baby
-N65QD2tBcU,dunking_basketball
-N69Jdzk6B4,cooking_chicken
-N7_cQKqUWE,peeling_potatoes
-N8D6C1qpgg,cleaning_windows
-N8u3wSeihI,shoveling_snow
-NCS1mBFr4w,snowboarding
-NDjrUWajm0,passing_American_football_(in_game)
-NE4uod348M,dancing_macarena
-NFoRz3ikVA,gymnastics_tumbling
-NKH6bfR-nA,crawling_baby
-NKy_8ynrKs,barbequing
-NLTfujyBKk,marching
-NM9jWuf4hM,cooking_egg
-NMbe5RMZzU,riding_camel
-NMnXO1JrQg,snowkiting
-NMs4aSNWK8,tying_tie
-NNroQTPDOg,throwing_axe
-NRp6QMkfdM,cheerleading
-NSrZ0sbFmw,washing_feet
-NUF_s3hLhE,cheerleading
-NVXTP4X8mk,somersaulting
-NWQ25YdreM,shot_put
-N_k4EIuMcs,spray_painting
-Na3rgIf4yM,front_raises
-Nb91doUk70,tapping_guitar
-NbChwCAeWg,smoking_hookah
-NbZ_Adxrf8,headbutting
-Nc8VcaZEMQ,trapezing
-Nct3SAax-8,trapezing
-NjoVpRpasI,playing_basketball
-Njxj40a0OQ,archery
-NnynSMg5Xg,golf_driving
-NomkUSvxes,parasailing
-NqPpXchVtM,cleaning_windows
-NqZhPTz2mw,gymnastics_tumbling
-NrlD8wo6yY,weaving_basket
-Nx8SzhbsXM,playing_bagpipes
-O2RdJGmEeM,somersaulting
-O3CzhAZXX8,snatch_weight_lifting
-O3i3fWCDF4,javelin_throw
-O3yc1TtPe0,mowing_lawn
-O4Fx2w0FiI,playing_drums
-O4W3NA5-uA,playing_tennis
-O4eCvUa9L4,long_jump
-O4iEuGsahU,playing_guitar
-OJOdl_5fgM,contact_juggling
-OKWQGh34kw,playing_bass_guitar
-OLJniOW9GA,parkour
-OUKBSi7NCs,water_skiing
-OVPE4pVoO8,squat
-OVw1usq968,archery
-OXQ0KE8cGg,shoveling_snow
-OXXFtHNTIg,dancing_charleston
-OXoaXHN_7I,skipping_rope
-OZYs_pcp4c,throwing_axe
-ObF2ZIr1eg,hurling_(sport)
-OcIvI-VIuk,playing_accordion
-OcwIlcSIP8,playing_tennis
-OdGiAY4T_8,riding_scooter
-OfRsTXHxOA,climbing_tree
-OgD8BJkorg,clean_and_jerk
-Ogl8Gs9uwA,rock_climbing
-OhDQF1gteo,javelin_throw
-OlQoUmWtdw,walking_the_dog
-OlmQLuFKKE,playing_saxophone
-Olw5bPU_RE,milking_cow
